P ID,Product ID,
5405,257686,1
5406,228475,1
5407,227197,1
5408,63374,1
5409,48087,1
5410,2296,1
5411,69585,1
5412,63375,1
5413,102197,1
5414,56318,1
5415,48080,1
5416,33147,1
5417,28973,1
5418,56322,1
5419,102196,1
5420,228473,1
5421,277347,1
5422,33146,1
5423,28972,1
5424,63372,1
5425,228477,1
5426,63371,1
5427,48128,1
5428,277349,1
5429,277348,1
5430,48073,1
5431,227196,1
5432,257687,1
5433,56319,1
5434,257689,1
5435,227195,1
5436,227193,1
5437,227194,1
5438,227192,1
5439,81148,1
5440,227191,1
5441,56324,1
5442,36390,1
5443,36372,1
5444,36371,1
5445,227190,1
5446,227189,1
5447,227188,1
5448,67856,1
5449,28974,1
5450,48086,1
5451,63376,1
5452,227203,1
5453,227202,1
5454,227201,1
5455,227200,1
5456,227199,1
5457,318338,1
5458,318485,1
5459,318486,1
5460,318487,1
5461,318488,1
5462,318489,1
5463,318490,1
5464,318491,1
5465,318492,1
5466,318493,1
5467,318494,1
5468,318495,1
5469,318496,1
5470,318497,1
5471,318498,1
5472,318499,1
5473,318500,1
5474,318501,1
5475,318502,1
5476,318503,1
5477,318504,1
5478,318505,1
5479,318506,1
5480,318507,1
5481,318508,1
5482,318509,1
5483,318772,1
5484,318773,1
5485,318774,1
5486,318775,1
5487,318776,1
5488,318777,1
5489,318778,1
5490,318779,1
5491,318780,1
5492,318781,1
5493,318948,1
5494,318949,1
5495,318950,1
5496,318951,1
5497,318952,1
5498,318953,1
5499,318954,1
5500,318955,1
5501,318956,1
5502,318957,1
5503,318958,1
5504,319064,1
5505,319344,1
5506,12825,1
5507,319345,1
5508,305097,1
5509,305096,1
5510,305098,1
5511,319346,1
5512,319347,1
5513,319348,1
5514,319349,1
5515,84118,1
5516,228418,1
5517,228422,1
5518,228420,1
5519,277055,1
5520,106293,1
5521,106298,1
5522,277056,1
5523,106294,1
5524,228427,1
5525,284846,1
5526,84500,1
5527,229247,1
5528,106301,1
5529,106302,1
5530,106305,1
5531,106306,1
5532,106304,1
5533,84557,1
5534,229246,1
5535,229254,1
5536,229255,1
5537,229257,1
5538,84556,1
5539,229256,1
5540,229245,1
5541,84540,1
5542,229251,1
5543,105412,1
5544,229250,1
5545,105422,1
5546,106290,1
5547,84113,1
5548,275315,1
5549,84116,1
5550,84544,1
5551,84496,1
5552,105411,1
5553,105416,1
5554,84119,1
5555,84498,1
5556,84117,1
5557,229237,1
5558,84111,1
5559,105414,1
5560,84107,1
5561,84110,1
5562,84109,1
5563,84558,1
5564,84563,1
5565,84112,1
5566,319638,1
5567,319639,1
5568,319640,1
5569,319641,1
5570,319642,1
5571,319643,1
5572,319644,1
5573,319645,1
5574,319646,1
5575,319647,1
5576,319648,1
5577,319649,1
5578,319650,1
5579,275012,1
5580,275013,1
5581,50127,1
5582,275017,1
5583,50122,1
5584,275011,1
5585,242730,1
5586,50143,1
5587,227176,1
5588,50142,1
5589,275015,1
5590,50120,1
5591,50128,1
5592,275016,1
5593,45541,1
5594,275010,1
5595,275014,1
5596,275009,1
5597,50140,1
5598,155206,1
5599,50141,1
5600,275008,1
5601,45539,1
5602,275007,1
5603,45540,1
5604,50118,1
5605,50135,1
5606,319814,1
5607,319815,1
5608,50119,1
5609,50138,1
5610,50139,1
5611,50134,1
5612,319816,1
5613,319817,1
5614,50129,1
5615,50130,1
5616,50131,1
5617,50132,1
5618,50133,1
5619,50137,1
5620,319818,1
5621,319964,1
5622,319651,1
5623,319965,1
5624,319966,1
5625,319967,1
5626,319968,1
5627,319969,1
5628,319970,1
5629,319971,1
5630,319973,1
5631,319974,1
5632,319975,1
5633,319976,1
5634,319977,1
5635,320045,1
5636,320046,1
5637,320047,1
5638,320048,1
5639,320050,1
5640,320186,1
5641,320188,1
5642,320189,1
5643,320190,1
5644,320191,1
5645,320192,1
5646,320193,1
5647,320194,1
5648,320195,1
5649,320196,1
5650,320197,1
5651,320463,1
5652,320464,1
5653,320465,1
5654,320466,1
5655,320468,1
5656,320469,1
5657,320470,1
5658,320471,1
5659,320472,1
5660,320473,1
5661,320474,1
5662,320475,1
5663,320476,1
5664,320477,1
5665,320478,1
5666,320479,1
5667,320480,1
5668,320481,1
5669,320482,1
5670,320483,1
5671,320484,1
5672,320485,1
5673,320486,1
5674,320487,1
5675,320488,1
5676,263800,1
5677,138599,1
5678,138598,1
5679,138597,1
5680,138592,1
5681,263801,1
5682,138589,1
5683,225724,1
5684,138594,1
5685,138591,1
5686,138590,1
5687,55952,1
5688,55949,1
5689,138602,1
5690,138606,1
5691,138605,1
5692,320489,1
5693,138604,1
5694,138603,1
5695,320490,1
5696,320491,1
5697,320492,1
5698,320493,1
5699,320494,1
5700,320765,1
5701,320767,1
5702,320768,1
5703,50136,1
5704,320770,1
5705,320771,1
5706,84313,1
5707,80650,1
5708,84301,1
5709,84303,1
5710,320931,1
5711,320932,1
5712,320933,1
5713,320934,1
5714,320935,1
5715,320937,1
5716,320938,1
5717,320939,1
5718,320940,1
5719,320941,1
5720,320942,1
5721,320943,1
5722,320944,1
5723,320945,1
5724,320946,1
5725,320947,1
5726,320948,1
5727,320949,1
5728,320950,1
5729,321216,1
5730,321217,1
5731,321218,1
5732,321219,1
5733,321220,1
5734,321221,1
5735,321222,1
5736,321223,1
5737,321224,1
5738,321225,1
5739,321226,1
5740,321227,1
5741,321228,1
5742,321229,1
5743,321230,1
5744,321231,1
5745,321232,1
5746,321233,1
5747,321234,1
5748,301953,1
5749,321407,1
5750,321408,1
5751,321409,1
5752,321410,1
5753,301948,1
5754,301955,1
5755,321411,1
5756,321412,1
5757,321413,1
5758,321414,1
5759,321415,1
5760,301949,1
5761,301950,1
5762,301952,1
5763,321416,1
5764,301959,1
5765,301960,1
5766,301961,1
5767,318798,1
5768,301958,1
5769,301965,1
5770,321417,1
5771,321418,1
5772,301964,1
5773,301962,1
5774,321419,1
5775,302106,1
5776,302104,1
5777,302105,1
5778,321420,1
5779,302101,1
5780,302102,1
5781,302103,1
5782,321421,1
5783,321422,1
5784,321496,1
5785,321497,1
5786,321498,1
5787,321499,1
5788,321500,1
5789,321501,1
5790,321502,1
5791,321503,1
5792,321504,1
5793,321505,1
5794,321506,1
5795,321507,1
5796,321508,1
5797,321509,1
5798,321510,1
5799,321511,1
5800,321512,1
5801,321513,1
5802,321514,1
5803,321515,1
5804,321516,1
5805,321517,1
5806,321518,1
5807,321519,1
5808,321520,1
5809,321521,1
5810,321522,1
5811,321523,1
5812,321524,1
5813,321525,1
5814,321526,1
5815,321527,1
5816,321528,1
5817,321529,1
5818,321530,1
5819,321531,1
5820,321532,1
5821,321533,1
5822,321534,1
5823,321535,1
5824,321536,1
5825,321537,1
5826,321538,1
5827,321539,1
5828,321540,1
5829,321541,1
5830,321542,1
5831,321543,1
5832,321544,1
5833,321545,1
5834,321546,1
5835,321547,1
5836,321548,1
5837,321549,1
5838,321550,1
5839,321551,1
5840,321552,1
5841,321553,1
5842,321554,1
5843,321555,1
5844,321556,1
5845,321557,1
5846,321558,1
5847,321559,1
5848,321560,1
5849,321561,1
5850,321562,1
5851,321563,1
5852,321564,1
5853,321565,1
5854,321566,1
5855,321567,1
5856,321568,1
5857,321569,1
5858,321619,1
5859,321620,1
5860,29374,1
5861,29379,1
5862,100274,1
5863,29376,1
5864,100272,1
5865,100271,1
5866,227175,1
5867,227172,1
5868,321689,1
5869,321690,1
5870,321692,1
5871,321693,1
5872,39484,1
5873,321694,1
5874,39486,1
5875,39487,1
5876,39485,1
5877,227184,1
5878,39488,1
5879,227129,1
5880,299340,1
5881,227130,1
5882,39489,1
5883,30000,1
5884,13149,1
5885,13148,1
5886,225395,1
5887,213377,1
5888,275328,1
5889,275329,1
5890,747,1
5891,226230,1
5892,746,1
5893,226228,1
5894,748,1
5895,771,1
5896,30020,1
5897,29940,1
5898,767,1
5899,226227,1
5900,29941,1
5901,226229,1
5902,227255,1
5903,742,1
5904,743,1
5905,744,1
5906,754,1
5907,753,1
5908,745,1
5909,770,1
5910,757,1
5911,766,1
5912,772,1
5913,765,1
5914,226232,1
5915,762,1
5916,226231,1
5917,756,1
5918,758,1
5919,226233,1
5920,764,1
5921,761,1
5922,226235,1
5923,29937,1
5924,755,1
5925,226234,1
5926,760,1
5927,226238,1
5928,226226,1
5929,40222,1
5930,226236,1
5931,769,1
5932,29938,1
5933,29939,1
5934,759,1
5935,226237,1
5936,768,1
5937,257321,1
5938,243551,1
5939,242779,1
5940,39492,1
5941,39490,1
5942,230327,1
5943,33154,1
5944,29014,1
5945,230325,1
5946,230326,1
5947,39491,1
5948,321764,1
5949,321765,1
5950,30001,1
5951,25033,1
5952,36176,1
5953,33300,1
5954,321902,1
5955,321903,1
5956,39470,1
5957,229843,1
5958,229849,1
5959,229848,1
5960,229847,1
5961,229842,1
5962,229845,1
5963,229846,1
5964,229840,1
5965,229802,1
5966,229851,1
5967,229850,1
5968,229841,1
5969,229836,1
5970,229805,1
5971,229832,1
5972,229803,1
5973,229839,1
5974,229804,1
5975,229837,1
5976,229838,1
5977,321973,1
5978,321974,1
5979,321976,1
5980,321977,1
5981,321978,1
5982,321979,1
5983,321980,1
5984,321981,1
5985,321982,1
5986,321983,1
5987,321984,1
5988,321986,1
5989,321988,1
5990,321989,1
5991,321991,1
5992,322059,1
5993,322060,1
5994,322061,1
5995,322062,1
5996,322063,1
5997,322064,1
5998,322132,1
5999,322137,1
6000,322136,1
6001,322135,1
6002,322134,1
6003,322133,1
6004,322143,1
6005,322142,1
6006,322141,1
6007,322140,1
6008,322139,1
6009,322138,1
6010,322149,1
6011,322148,1
6012,322147,1
6013,322146,1
6014,322145,1
6015,322144,1
6016,322155,1
6017,322154,1
6018,322153,1
6019,322152,1
6020,322151,1
6021,322150,1
6022,322161,1
6023,322160,1
6024,322159,1
6025,322158,1
6026,322157,1
6027,322156,1
6028,322167,1
6029,322166,1
6030,322165,1
6031,322164,1
6032,322163,1
6033,322162,1
6034,322179,1
6035,322178,1
6036,322177,1
6037,322176,1
6038,322175,1
6039,322174,1
6040,322173,1
6041,322172,1
6042,322171,1
6043,322170,1
6044,322168,1
6045,322245,1
6046,322244,1
6047,322243,1
6048,322242,1
6049,322241,1
6050,322240,1
6051,322251,1
6052,322250,1
6053,322249,1
6054,322248,1
6055,322247,1
6056,322246,1
6057,322257,1
6058,322256,1
6059,322255,1
6060,322254,1
6061,322253,1
6062,322252,1
6063,322263,1
6064,322262,1
6065,322261,1
6066,322260,1
6067,322259,1
6068,322258,1
6069,322269,1
6070,322268,1
6071,322267,1
6072,322266,1
6073,322265,1
6074,322264,1
6075,322275,1
6076,322274,1
6077,322273,1
6078,322272,1
6079,322271,1
6080,322270,1
6081,322209,1
6082,322208,1
6083,322207,1
6084,322206,1
6085,322205,1
6086,322204,1
6087,322215,1
6088,322214,1
6089,322213,1
6090,322212,1
6091,322211,1
6092,322210,1
6093,322221,1
6094,322220,1
6095,322219,1
6096,322218,1
6097,322217,1
6098,322216,1
6099,322227,1
6100,322226,1
6101,322225,1
6102,322224,1
6103,322223,1
6104,322222,1
6105,322233,1
6106,322232,1
6107,322231,1
6108,322230,1
6109,322229,1
6110,322228,1
6111,322239,1
6112,322238,1
6113,322237,1
6114,322236,1
6115,322235,1
6116,322234,1
6117,322169,1
6118,322185,1
6119,322184,1
6120,322183,1
6121,322182,1
6122,322181,1
6123,322180,1
6124,322186,1
6125,322187,1
6126,322188,1
6127,322189,1
6128,322190,1
6129,322191,1
6130,322192,1
6131,322193,1
6132,322194,1
6133,322195,1
6134,322196,1
6135,322197,1
6136,322203,1
6137,322202,1
6138,322201,1
6139,322200,1
6140,322199,1
6141,322198,1
6142,322425,1
6143,322426,1
6144,322427,1
6145,322428,1
6146,322429,1
6147,322430,1
6148,322431,1
6149,322432,1
6150,322433,1
6151,322434,1
6152,322435,1
6153,322436,1
6154,322437,1
6155,322438,1
6156,322507,1
6157,322508,1
6158,322509,1
6159,322511,1
6160,322512,1
6161,322513,1
6162,322562,1
6163,322563,1
6164,322565,1
6165,322566,1
6166,322567,1
6167,322568,1
6168,322569,1
6169,322570,1
6170,322571,1
6171,322572,1
6172,322573,1
6173,322574,1
6174,322863,1
6175,322871,1
6176,322874,1
6177,322943,1
6178,322954,1
6179,322955,1
6180,323054,1
6181,323055,1
6182,323056,1
6183,323057,1
6184,323058,1
6185,323059,1
6186,323060,1
6187,323129,1
6188,323130,1
6189,323132,1
6190,323133,1
6191,323135,1
6192,323136,1
6193,323137,1
6194,323139,1
6195,323140,1
6196,323141,1
6197,323217,1
6198,323218,1
6199,323219,1
6200,55419,1
6201,227254,1
6202,323226,1
6203,323228,1
6204,323229,1
6205,323230,1
6206,323231,1
6207,323232,1
6208,323233,1
6209,323234,1
6210,323235,1
6211,323236,1
6212,323237,1
6213,323434,1
6214,323435,1
6215,323437,1
6216,323438,1
6217,323439,1
6218,323441,1
6219,323442,1
6220,323443,1
6221,323444,1
6222,323445,1
6223,323446,1
6224,323448,1
6225,323449,1
6226,323450,1
6227,323452,1
6228,323453,1
6229,323455,1
6230,323457,1
6231,323458,1
6232,323459,1
6233,323559,1
6234,323560,1
6235,323561,1
6236,323562,1
6237,323566,1
6238,323640,1
6239,323641,1
6240,323642,1
6241,323643,1
6242,323713,1
6243,323714,1
6244,323715,1
6245,323716,1
6246,323717,1
6247,323718,1
6248,323719,1
6249,323720,1
6250,323721,1
6251,323722,1
6252,323723,1
6253,323724,1
6254,323725,1
6255,323726,1
6256,323727,1
6257,323728,1
6258,323729,1
6259,323730,1
6260,323731,1
6261,323733,1
6262,323734,1
6263,323735,1
6264,323736,1
6265,323965,1
6266,323966,1
6267,323967,1
6268,323968,1
6269,323969,1
6270,323970,1
6271,323971,1
6272,323972,1
6273,323973,1
6274,323974,1
6275,323975,1
6276,323976,1
6277,258417,1
6278,324127,1
6279,324128,1
6280,324129,1
6281,324130,1
6282,58345,1
6283,226734,1
6284,324200,1
6285,324201,1
6286,324199,1
6287,324202,1
6288,324203,1
6289,324204,1
6290,324205,1
6291,324206,1
6292,324212,1
6293,324213,1
6294,324214,1
6295,324215,1
6296,324216,1
6297,324217,1
6298,324218,1
6299,324219,1
6300,324220,1
6301,324221,1
6302,324222,1
6303,324223,1
6304,324224,1
6305,324225,1
6306,324226,1
6307,324227,1
6308,324228,1
6309,324229,1
6310,324298,1
6311,324300,1
6312,324301,1
6313,324302,1
6314,324303,1
6315,324304,1
6316,324305,1
6317,324306,1
6318,324307,1
6319,324308,1
6320,324310,1
6321,324311,1
6322,324312,1
6323,324313,1
6324,324315,1
6325,324316,1
6326,324317,1
6327,324319,1
6328,324320,1
6329,324321,1
6330,324322,1
6331,324323,1
6332,324324,1
6333,324393,1
6334,324394,1
6335,324395,1
6336,324396,1
6337,324398,1
6338,324399,1
6339,324400,1
6340,324401,1
6341,324402,1
6342,324403,1
6343,324404,1
6344,324473,1
6345,324474,1
6346,324475,1
6347,324476,1
6348,324477,1
6349,324478,1
6350,324479,1
6351,324480,1
6352,324481,1
6353,324482,1
6354,324490,1
6355,324495,1
6356,324656,1
6357,324669,1
6358,324752,1
6360,324779,1
6361,324852,1
6362,324853,1
6363,324854,1
6364,324855,1
6365,324856,1
6366,324857,1
6367,324858,1
6368,324859,1
6369,324860,1
6370,324861,1
6371,324862,1
6372,324863,1
6373,324864,1
6374,324866,1
6375,324867,1
6376,324868,1
6377,324869,1
6378,324870,1
6379,324871,1
6380,324872,1
6381,324873,1
6382,324874,1
6383,324875,1
6384,324876,1
6385,324879,1
6386,324880,1
6387,324881,1
6388,324882,1
6389,324883,1
6390,324884,1
6391,324885,1
6392,324886,1
6393,324887,1
6394,324888,1
6395,324889,1
6396,324890,1
6397,324891,1
6398,86637,1
6399,86636,1
6400,86635,1
6401,86634,1
6402,86633,1
6403,86632,1
6404,324892,1
6405,86631,1
6406,86630,1
6407,86629,1
6408,86628,1
6409,277049,1
6410,277321,1
6411,284325,1
6412,324990,1
6413,324991,1
6414,324992,1
6415,324993,1
6416,324994,1
6417,324995,1
6418,324996,1
6419,324997,1
6420,324998,1
6421,324999,1
6422,325000,1
6423,325001,1
6424,325002,1
6425,325003,1
6426,325004,1
6427,325005,1
6428,325006,1
6429,325007,1
6430,325008,1
6431,325009,1
6432,325010,1
6433,325011,1
6434,85938,1
6435,85943,1
6436,85944,1
6437,85936,1
6438,85929,1
6439,85927,1
6440,85926,1
6441,85928,1
6442,85937,1
6443,85932,1
6444,85952,1
6445,85933,1
6446,325081,1
6447,85946,1
6448,85953,1
6449,85942,1
6450,85939,1
6451,85941,1
6452,85940,1
6453,85950,1
6454,85949,1
6455,85951,1
6456,325089,1
6457,325090,1
6458,325091,1
6459,325092,1
6460,325449,1
6461,325450,1
6462,325455,1
6463,325643,1
6464,325644,1
6465,325645,1
6466,325646,1
6467,325647,1
6468,325648,1
6469,325649,1
6470,325650,1
6471,325651,1
6472,325652,1
6473,325653,1
6474,325654,1
6475,325655,1
6476,325656,1
6477,325657,1
6478,325658,1
6479,325659,1
6480,325660,1
6481,325663,1
6482,325666,1
6483,325667,1
6484,325668,1
6485,325669,1
6486,325670,1
6487,325671,1
6488,325672,1
6489,325673,1
6490,325674,1
6491,325675,1
6492,325676,1
6493,325677,1
6494,325678,1
6495,325679,1
6496,325680,1
6497,325681,1
6498,325682,1
6499,325683,1
6500,325684,1
6501,325685,1
6502,325686,1
6503,48004,1
6504,48003,1
6505,48002,1
6506,48001,1
6507,48000,1
6508,48005,1
6509,47999,1
6510,78074,1
6511,47998,1
6512,78073,1
6513,47972,1
6514,78072,1
6515,47997,1
6516,78075,1
6517,78076,1
6518,78077,1
6519,325847,1
6520,325849,1
6521,325850,1
6522,325851,1
6523,325852,1
6524,325853,1
6525,325857,1
6526,325858,1
6527,325859,1
6528,325860,1
6529,325861,1
6530,325862,1
6531,325863,1
6532,325934,1
6533,325957,1
6534,325959,1
6535,325961,1
6536,326030,1
6537,326031,1
6538,326032,1
6539,326036,1
6540,326037,1
6541,326038,1
6542,326040,1
6543,326247,1
6544,326248,1
6545,326249,1
6546,326250,1
6547,326251,1
6548,326252,1
6549,326253,1
6550,326254,1
6551,326255,1
6552,326256,1
6553,326257,1
6554,326258,1
6555,326259,1
6556,326260,1
6557,326330,1
6558,326544,1
6559,326682,1
6560,82632,1
6561,258409,1
6562,258395,1
6563,258411,1
6564,258412,1
6565,258399,1
6566,258396,1
6567,258400,1
6568,258398,1
6569,258447,1
6570,258446,1
6571,258441,1
6572,258440,1
6573,228926,1
6574,82623,1
6575,82624,1
6576,82625,1
6577,82626,1
6578,258426,1
6579,258443,1
6580,258442,1
6581,258445,1
6582,258444,1
6583,327196,1
6584,327197,1
6585,327198,1
6586,327199,1
6587,258424,1
6588,327202,1
6589,258408,1
6590,258407,1
6591,258410,1
6592,258413,1
6593,258404,1
6594,258405,1
6595,82634,1
6596,258429,1
6597,258430,1
6598,258431,1
6599,258414,1
6600,258438,1
6601,258437,1
6602,258436,1
6603,258435,1
6604,258427,1
6605,284326,1
6606,258425,1
6607,258401,1
6608,258402,1
6609,258403,1
6610,82628,1
6611,82627,1
6612,258433,1
6613,258422,1
6614,258423,1
6615,258420,1
6616,258421,1
6617,258416,1
6618,258415,1
6619,258418,1
6620,258419,1
6621,82630,1
6622,82631,1
6623,82633,1
6624,258434,1
6625,258406,1
6626,258432,1
6627,327203,1
6628,327204,1
6629,327205,1
6630,327206,1
6631,327207,1
6632,327208,1
6633,327209,1
6634,327250,1
6635,327366,1
6636,327368,1
6637,327369,1
6638,327370,1
6639,327371,1
6640,327372,1
6641,327373,1
6642,327374,1
6643,327375,1
6644,327376,1
6645,327377,1
6646,327378,1
6647,327383,1
6648,327384,1
6649,327385,1
6650,327386,1
6651,327387,1
6652,327388,1
6653,327389,1
6654,327390,1
6655,327392,1
6656,327393,1
6657,327394,1
6658,327395,1
6659,327396,1
6660,327397,1
6661,327382,1
6662,327398,1
6663,327399,1
6664,322642,1
6665,322643,1
6666,322646,1
6667,322647,1
6668,322648,1
6669,322649,1
6670,322650,1
6671,322651,1
6672,322652,1
6673,322653,1
6674,322654,1
6675,322655,1
6676,322656,1
6677,322657,1
6678,322658,1
6679,322659,1
6680,322660,1
6681,322661,1
6682,322662,1
6683,322663,1
6684,322664,1
6685,322665,1
6686,322666,1
6687,322667,1
6688,322668,1
6689,322669,1
6690,322670,1
6691,322671,1
6692,322672,1
6693,322673,1
6694,322674,1
6695,322675,1
6696,322676,1
6697,322677,1
6698,322678,1
6699,322679,1
6700,322680,1
6701,322681,1
6702,322682,1
6703,322684,1
6704,322685,1
6705,322686,1
6706,322687,1
6707,322688,1
6708,322689,1
6709,322690,1
6710,322691,1
6711,322692,1
6712,322693,1
6713,322695,1
6714,322696,1
6715,322697,1
6716,322698,1
6717,322699,1
6718,322700,1
6719,322701,1
6720,322702,1
6721,322703,1
6722,322704,1
6723,322705,1
6724,322706,1
6725,322710,1
6726,322711,1
6727,322712,1
6728,322713,1
6729,322714,1
6730,322715,1
6731,322716,1
6732,322717,1
6733,322718,1
6734,322719,1
6735,322720,1
6736,322721,1
6737,322722,1
6738,322723,1
6739,322724,1
6740,322725,1
6741,322726,1
6742,322727,1
6743,322728,1
6744,322729,1
6745,322730,1
6746,322731,1
6747,322732,1
6748,322733,1
6749,322734,1
6750,322735,1
6751,322736,1
6752,322737,1
6753,322738,1
6754,322739,1
6755,322740,1
6756,322741,1
6757,322742,1
6758,322743,1
6759,322745,1
6760,322746,1
6761,322747,1
6762,322748,1
6763,322749,1
6764,322750,1
6765,322751,1
6766,322752,1
6767,322753,1
6768,322754,1
6769,322755,1
6770,322756,1
6771,322757,1
6772,322758,1
6773,322759,1
6774,322760,1
6775,322761,1
6776,322768,1
6777,322769,1
6778,322770,1
6779,322771,1
6780,322772,1
6781,322773,1
6782,322774,1
6783,322775,1
6784,322776,1
6785,322777,1
6786,322778,1
6787,322779,1
6788,322780,1
6789,322781,1
6790,322782,1
6791,322783,1
6792,322784,1
6793,322785,1
6794,322786,1
6795,322787,1
6796,323041,1
6797,323042,1
6798,323043,1
6799,323044,1
6800,323045,1
6801,323046,1
6802,323047,1
6803,323048,1
6804,323049,1
6805,323050,1
6806,323051,1
6807,323052,1
6808,323053,1
6809,325242,1
6810,325243,1
6811,325244,1
6812,325245,1
6813,325246,1
6814,325261,1
6815,325262,1
6816,325263,1
6817,325264,1
6818,325265,1
6819,325266,1
6820,325267,1
6821,325268,1
6823,326039,1
6824,6668,1
6825,6946,1
6826,6948,1
6827,6953,1
6828,6956,1
6829,6958,1
6830,6978,1
6831,6984,1
6832,6985,1
6833,6987,1
6834,6988,1
6835,6991,1
6836,6992,1
6837,6993,1
6838,6995,1
6839,6996,1
6840,6997,1
6841,6998,1
6842,6999,1
6843,7006,1
6844,7007,1
6845,7008,1
6846,7009,1
6847,7788,1
6848,7789,1
6849,7790,1
6850,7791,1
6851,7792,1
6852,7793,1
6853,12886,1
6854,12947,1
6855,12949,1
6856,29979,1
6857,42152,1
6858,55452,1
6859,76777,1
6860,77453,1
6861,77454,1
6862,77455,1
6863,77456,1
6864,77457,1
6865,77458,1
6866,77459,1
6867,83193,1
6868,86163,1
6869,88980,1
6870,88981,1
6871,90419,1
6872,96127,1
6873,227116,1
6874,227120,1
6875,227122,1
6876,227123,1
6877,227125,1
6878,227126,1
6879,227128,1
6880,227131,1
6881,227133,1
6882,227134,1
6883,227135,1
6884,227136,1
6885,227137,1
6886,227138,1
6887,227139,1
6888,227140,1
6889,227141,1
6890,227142,1
6891,227144,1
6892,227145,1
6893,227146,1
6894,227147,1
6895,227148,1
6896,227149,1
6897,227150,1
6898,227153,1
6899,227156,1
6900,227158,1
6901,227159,1
6902,227160,1
6903,251999,1
6904,252000,1
6905,252001,1
6906,257748,1
6907,257749,1
6908,257756,1
6909,327400,1
